FileName,Greenery,Land/Barren Land,Construction
global_monthly_2019_03_mosaic_L15-0924E-1108N_3699_3757_13.tif,39.986,44.037,57.368
global_monthly_2019_05_mosaic_L15-1716E-1211N_6864_3345_13 2.tif,78.361,25.775,6.387
global_monthly_2018_11_mosaic_L15-1049E-1370N_4196_2710_13 2.tif,78.816,19.616,23.308
global_monthly_2019_06_mosaic_L15-0571E-1075N_2287_3888_13.tif,77.301,20.683,27.463
global_monthly_2019_03_mosaic_L15-0358E-1220N_1433_3310_13 2.tif,61.338,33.065,24.532
global_monthly_2018_11_mosaic_L15-1615E-1206N_6460_3366_13.tif,56.957,25.82,5.245
global_monthly_2019_04_mosaic_L15-1669E-1160N_6679_3549_13.tif,46.593,47.66,14.391
global_monthly_2020_01_mosaic_L15-1438E-1134N_5753_3655_13.tif,75.275,22.946,18.575
global_monthly_2019_05_mosaic_L15-1276E-1107N_5105_3761_13 2.tif,11.684,90.739,38.067
global_monthly_2018_08_mosaic_L15-0331E-1257N_1327_3160_13 2.tif,14.425,78.833,13.093
global_monthly_2018_09_mosaic_L15-0595E-1278N_2383_3079_13 2.tif,93.703,5.829,4.247
global_monthly_2019_12_mosaic_L15-0977E-1187N_3911_3441_13.tif,0.39,77.58,95.463
global_monthly_2019_03_mosaic_L15-1615E-1205N_6460_3370_13 2.tif,73.987,29.153,5.546
global_monthly_2018_10_mosaic_L15-1617E-1207N_6468_3360_13.tif,67.915,32.718,15.385
global_monthly_2019_06_mosaic_L15-1389E-1284N_5557_3054_13 2.tif,6.726,91.796,13.392
global_monthly_2019_04_mosaic_L15-0632E-0892N_2528_4620_13.tif,1.417,96.517,56.724
global_monthly_2019_12_mosaic_L15-0357E-1223N_1429_3296_13 2.tif,83.441,23.844,4.788
global_monthly_2019_05_mosaic_L15-1848E-0793N_7394_5018_13.tif,92.066,5.223,1.896
global_monthly_2019_07_mosaic_L15-1669E-1160N_6678_3548_13.tif,70.09,17.726,15.29
global_monthly_2019_09_mosaic_L15-1481E-1119N_5927_3715_13.tif,87.461,9.95,4.508
global_monthly_2018_06_mosaic_L15-1481E-1119N_5927_3715_13 2.tif,22.932,80.411,8.996
global_monthly_2018_04_mosaic_L15-0368E-1245N_1474_3210_13.tif,0.297,51.069,77.946
global_monthly_2018_04_mosaic_L15-1210E-1025N_4840_4088_13 2.tif,81.421,8.764,1.956
global_monthly_2019_11_mosaic_L15-0571E-1075N_2287_3888_13 2.tif,74.523,23.613,17.799
global_monthly_2018_03_mosaic_L15-1289E-1169N_5156_3514_13.tif,2.813,39.93,90.397
global_monthly_2019_03_mosaic_L15-0632E-0892N_2528_4620_13 2.tif,0.063,75.431,82.792
global_monthly_2019_05_mosaic_L15-0586E-1127N_2345_3680_13.tif,42.844,59.388,13.381
global_monthly_2018_07_mosaic_L15-1200E-0847N_4802_4803_13.tif,60.498,45.269,4.128
global_monthly_2019_01_mosaic_L15-1203E-1203N_4815_3378_13.tif,6.138,43.077,86.607
global_monthly_2020_01_mosaic_L15-0434E-1218N_1736_3318_13 2.tif,0.014,92.569,4.232
global_monthly_2018_09_mosaic_L15-1200E-0847N_4802_4803_13.tif,42.801,61.954,6.316
global_monthly_2018_10_mosaic_L15-1276E-1107N_5105_3761_13 2.tif,4.044,97.761,27.889
global_monthly_2019_03_mosaic_L15-1025E-1366N_4102_2726_13 2.tif,75.481,26.269,5.069
global_monthly_2018_11_mosaic_L15-1335E-1166N_5342_3524_13.tif,0.035,4.514,99.694
global_monthly_2019_07_mosaic_L15-1481E-1119N_5927_3715_13.tif,47.811,64.465,1.634
global_monthly_2019_09_mosaic_L15-1669E-1160N_6678_3548_13.tif,77.998,17.713,5.841
global_monthly_2019_04_mosaic_L15-1049E-1370N_4196_2710_13 2.tif,58.761,38.934,14.701
global_monthly_2018_03_mosaic_L15-0683E-1006N_2732_4164_13 2.tif,84.359,13.503,13.049
global_monthly_2018_10_mosaic_L15-1296E-1198N_5184_3399_13 2.tif,4.798,28.34,93.463
global_monthly_2018_10_mosaic_L15-1716E-1211N_6864_3345_13 2.tif,59.076,38.983,21.427
global_monthly_2018_12_mosaic_L15-1204E-1202N_4816_3380_13.tif,8.118,79.954,81.869
global_monthly_2018_05_mosaic_L15-0924E-1108N_3699_3757_13.tif,7.272,41.6,19.369
global_monthly_2019_04_mosaic_L15-0434E-1218N_1736_3318_13 2.tif,0.003,98.392,0.403
global_monthly_2020_01_mosaic_L15-1049E-1370N_4196_2710_13 2.tif,88.473,12.018,4.468
global_monthly_2018_04_mosaic_L15-1209E-1113N_4838_3737_13 2.tif,11.538,90.374,43.929
global_monthly_2018_02_mosaic_L15-1669E-1160N_6679_3549_13.tif,59.864,31.532,13.979
global_monthly_2018_06_mosaic_L15-1210E-1025N_4840_4088_13.tif,83.403,18.264,0.689
global_monthly_2019_08_mosaic_L15-1709E-1112N_6838_3742_13 2.tif,71.005,6.697,7.161
global_monthly_2018_10_mosaic_L15-0977E-1187N_3911_3441_13 2.tif,0.043,39.69,99.08
global_monthly_2020_01_mosaic_L15-1716E-1211N_6864_3345_13.tif,59.681,41.743,8.668
global_monthly_2018_08_mosaic_L15-1210E-1025N_4840_4088_13.tif,68.061,37.343,0.919
global_monthly_2019_07_mosaic_L15-1617E-1207N_6468_3360_13 2.tif,81.195,18.057,12.801
global_monthly_2020_01_mosaic_L15-0760E-0887N_3041_4643_13.tif,79.813,19.159,9.488
global_monthly_2019_10_mosaic_L15-1703E-1219N_6813_3313_13 2.tif,85.909,19.333,2.002
global_monthly_2018_03_mosaic_L15-0566E-1185N_2265_3451_13 2.tif,49.633,61.7,4.13
global_monthly_2018_07_mosaic_L15-1203E-1203N_4815_3378_13.tif,0.814,12.012,98.456
global_monthly_2019_11_mosaic_L15-1209E-1113N_4838_3737_13 2.tif,4.332,96.916,0.482
global_monthly_2019_02_mosaic_L15-1748E-1247N_6993_3202_13 2.tif,22.289,81.224,5.357
global_monthly_2019_06_mosaic_L15-1298E-1322N_5193_2903_13 2.tif,43.48,58.236,4.056
global_monthly_2019_10_mosaic_L15-1014E-1375N_4056_2688_13.tif,85.54,16.334,4.118
global_monthly_2018_08_mosaic_L15-1204E-1204N_4819_3372_13 2.tif,6.343,45.004,88.143
global_monthly_2018_06_mosaic_L15-0506E-1204N_2027_3374_13.tif,94.826,2.413,9.551
global_monthly_2018_11_mosaic_L15-0434E-1218N_1736_3318_13 2.tif,0,96.37,3.811
global_monthly_2018_01_mosaic_L15-1481E-1119N_5927_3715_13.tif,72.918,40.879,0.444
global_monthly_2019_09_mosaic_L15-0544E-1228N_2176_3279_13 2.tif,57.393,43.449,6.634
global_monthly_2018_02_mosaic_L15-0632E-0892N_2528_4620_13.tif,0.013,35.323,88.585
global_monthly_2018_08_mosaic_L15-0506E-1204N_2027_3374_13.tif,96.848,2.805,4.495
global_monthly_2019_08_mosaic_L15-1479E-1101N_5916_3785_13 2.tif,48.144,56.221,5.8
global_monthly_2018_01_mosaic_L15-0586E-1127N_2345_3680_13 2.tif,91.142,11.141,4.659
global_monthly_2019_02_mosaic_L15-0368E-1245N_1474_3210_13.tif,0.776,89.236,34.525
global_monthly_2018_01_mosaic_L15-1669E-1160N_6678_3548_13.tif,82.504,13.603,8.243
global_monthly_2018_09_mosaic_L15-1014E-1375N_4056_2688_13 2.tif,78.224,23.125,7.523
global_monthly_2018_03_mosaic_L15-1848E-0793N_7394_5018_13.tif,9.368,92.633,2.984
global_monthly_2018_05_mosaic_L15-1703E-1219N_6813_3313_13 2.tif,79.705,15.887,11.001
global_monthly_2018_12_mosaic_L15-1617E-1207N_6468_3360_13 2.tif,77.332,25.385,8.519
global_monthly_2018_09_mosaic_L15-1203E-1203N_4815_3378_13.tif,0.189,21.937,97.338
global_monthly_2019_05_mosaic_L15-0977E-1187N_3911_3441_13 2.tif,0.001,3.416,99.885
global_monthly_2018_03_mosaic_L15-0586E-1127N_2345_3680_13.tif,48.178,51.192,15.944
global_monthly_2019_01_mosaic_L15-1200E-0847N_4802_4803_13.tif,65.65,36.081,11.069
global_monthly_2019_05_mosaic_L15-1289E-1169N_5156_3514_13.tif,2.374,30.487,96.425
global_monthly_2018_03_mosaic_L15-1138E-1216N_4553_3325_13.tif,9.136,88.696,23.482
global_monthly_2018_05_mosaic_L15-0924E-1108N_3699_3757_13 2.tif,7.272,41.6,19.369
global_monthly_2019_12_mosaic_L15-0387E-1276N_1549_3087_13 2.tif,10.728,78.547,14.892
global_monthly_2019_07_mosaic_L15-0368E-1245N_1474_3210_13 2.tif,0.294,74.306,61.98
global_monthly_2018_02_mosaic_L15-0487E-1246N_1950_3207_13.tif,4.487,94.114,25.551
global_monthly_2018_02_mosaic_L15-1479E-1101N_5916_3785_13 2.tif,25.703,75.872,7.926
global_monthly_2018_03_mosaic_L15-0544E-1228N_2176_3279_13 2.tif,42.314,57.042,16.305
global_monthly_2018_06_mosaic_L15-1015E-1062N_4061_3941_13 2.tif,95.387,5.426,4.172
global_monthly_2019_11_mosaic_L15-1848E-0793N_7394_5018_13 2.tif,56.33,2.617,0.279
global_monthly_2018_10_mosaic_L15-1690E-1211N_6763_3346_13.tif,75.271,20.646,10.434
global_monthly_2019_11_mosaic_L15-1538E-1163N_6154_3539_13.tif,85.776,16.466,3.017
global_monthly_2018_12_mosaic_L15-1025E-1366N_4102_2726_13.tif,92.336,8.859,1.896
global_monthly_2019_03_mosaic_L15-1014E-1375N_4056_2688_13 2.tif,74.876,28.42,6.533
global_monthly_2019_12_mosaic_L15-0357E-1223N_1429_3296_13.tif,83.441,23.844,4.788
global_monthly_2018_01_mosaic_L15-1276E-1107N_5105_3761_13.tif,0.108,97.846,35.26
global_monthly_2017_10_mosaic_L15-1669E-1160N_6678_3548_13.tif,86.654,9.881,7.236
global_monthly_2019_09_mosaic_L15-0566E-1185N_2265_3451_13 2.tif,88.944,8.525,5.176
global_monthly_2020_01_mosaic_L15-0368E-1245N_1474_3210_13.tif,17.361,84.879,17.021
global_monthly_2018_10_mosaic_L15-1709E-1112N_6838_3742_13.tif,95.494,4.527,5.738
global_monthly_2019_02_mosaic_L15-1204E-1204N_4819_3372_13 2.tif,15.317,58.185,81.02
global_monthly_2018_06_mosaic_L15-1015E-1062N_4061_3941_13.tif,86.446,4.635,2.981
global_monthly_2018_08_mosaic_L15-1748E-1247N_6993_3202_13 2.tif,82,12.173,15.29
global_monthly_2019_05_mosaic_L15-1615E-1206N_6460_3366_13 2.tif,92.68,7.856,2.951
global_monthly_2019_12_mosaic_L15-0457E-1135N_1831_3648_13 2.tif,49.71,56.191,10.193
global_monthly_2018_12_mosaic_L15-0434E-1218N_1736_3318_13.tif,0,96.822,1.301
global_monthly_2020_01_mosaic_L15-1335E-1166N_5342_3524_13 2.tif,83.044,19.306,93.68
global_monthly_2018_04_mosaic_L15-1438E-1134N_5753_3655_13.tif,72.373,36.792,7.851
global_monthly_2018_04_mosaic_L15-1848E-0793N_7394_5018_13 2.tif,0,0,0
global_monthly_2019_05_mosaic_L15-1204E-1204N_4819_3372_13.tif,4.291,34.729,92.331
global_monthly_2018_02_mosaic_L15-1709E-1112N_6838_3742_13 2.tif,23.143,78.624,18.554
global_monthly_2018_09_mosaic_L15-1298E-1322N_5193_2903_13.tif,39.973,65.023,2.993
global_monthly_2018_05_mosaic_L15-1691E-1211N_6764_3347_13.tif,88.678,13.462,5.461
global_monthly_2018_07_mosaic_L15-0387E-1276N_1549_3087_13 2.tif,8.189,63.748,57.832
global_monthly_2018_12_mosaic_L15-0368E-1245N_1474_3210_13 2.tif,4.516,87.197,30.86
global_monthly_2019_06_mosaic_L15-1672E-1207N_6691_3363_13.tif,83.572,15.26,17.701
global_monthly_2019_10_mosaic_L15-0924E-1108N_3699_3757_13 2.tif,48.617,17.587,11.114
global_monthly_2019_10_mosaic_L15-1209E-1113N_4838_3737_13.tif,11.792,90.582,2.831
global_monthly_2019_04_mosaic_L15-0387E-1276N_1549_3087_13.tif,19.537,67.638,34.118
global_monthly_2018_07_mosaic_L15-0457E-1135N_1831_3648_13 2.tif,76.92,25.258,27.51
global_monthly_2018_07_mosaic_L15-1298E-1322N_5193_2903_13.tif,44.64,59.783,3.018
global_monthly_2018_10_mosaic_L15-1615E-1206N_6460_3366_13 2.tif,85.712,17.287,4.207
global_monthly_2018_05_mosaic_L15-0457E-1135N_1831_3648_13.tif,24.905,64.943,38.291
global_monthly_2019_03_mosaic_L15-1172E-1306N_4688_2967_13.tif,66.594,39.07,4.325
global_monthly_2017_07_mosaic_L15-1615E-1206N_6460_3366_13 2.tif,96.006,3.842,0.968
global_monthly_2018_01_mosaic_L15-1748E-1247N_6993_3202_13.tif,18.271,87.243,2.907
global_monthly_2019_08_mosaic_L15-1672E-1207N_6691_3363_13.tif,68.296,29.736,18.265
global_monthly_2019_02_mosaic_L15-0760E-0887N_3041_4643_13.tif,74.898,21.172,12.777
global_monthly_2018_05_mosaic_L15-1669E-1160N_6679_3549_13 2.tif,34.904,7.229,8.022
global_monthly_2018_10_mosaic_L15-1479E-1101N_5916_3785_13.tif,80.327,23.245,2.619
global_monthly_2019_02_mosaic_L15-1716E-1211N_6864_3345_13.tif,72.399,34.819,5.055
global_monthly_2018_12_mosaic_L15-0577E-1243N_2309_3217_13.tif,59.717,42.907,5.785
global_monthly_2017_07_mosaic_L15-1669E-1160N_6678_3548_13 2.tif,91.695,5.639,8.917
global_monthly_2019_09_mosaic_L15-0683E-1006N_2732_4164_13 2.tif,85.395,16.697,9.487
global_monthly_2019_10_mosaic_L15-0760E-0887N_3041_4643_13 2.tif,70.419,29.702,6.242
global_monthly_2019_09_mosaic_L15-1276E-1107N_5105_3761_13.tif,66.341,67.098,4.609
global_monthly_2019_12_mosaic_L15-0566E-1185N_2265_3451_13.tif,80.503,22.261,5.622
global_monthly_2019_12_mosaic_L15-0361E-1300N_1446_2989_13 2.tif,48.319,56.191,2.454
global_monthly_2019_07_mosaic_L15-1672E-1207N_6691_3363_13 2.tif,70.524,24.402,24.621
global_monthly_2018_11_mosaic_L15-1439E-1134N_5759_3655_13.tif,66.49,37.276,5.908
global_monthly_2018_10_mosaic_L15-1669E-1160N_6678_3548_13 2.tif,75.58,14.168,18.094
global_monthly_2018_12_mosaic_L15-1049E-1370N_4196_2710_13.tif,77.022,19.549,5.455
global_monthly_2018_09_mosaic_L15-1025E-1366N_4102_2726_13 2.tif,71.217,26.964,10.133
global_monthly_2019_04_mosaic_L15-0487E-1246N_1950_3207_13.tif,89.883,8.277,5.574
global_monthly_2019_11_mosaic_L15-0683E-1006N_2732_4164_13.tif,95.828,4.038,4.328
global_monthly_2019_04_mosaic_L15-1335E-1166N_5342_3524_13 2.tif,0,0.311,100
global_monthly_2019_05_mosaic_L15-1138E-1216N_4553_3325_13.tif,3.573,81.579,42.205
global_monthly_2019_10_mosaic_L15-0506E-1204N_2027_3374_13 2.tif,90.929,8.978,4.041
global_monthly_2019_11_mosaic_L15-0614E-0946N_2459_4406_13.tif,46.192,56.958,7.78
global_monthly_2018_10_mosaic_L15-1438E-1134N_5753_3655_13 2.tif,69.416,27.664,18.507
global_monthly_2018_09_mosaic_L15-0632E-0892N_2528_4620_13 2.tif,0.015,45.974,92.255
global_monthly_2019_12_mosaic_L15-1185E-0935N_4742_4450_13.tif,44.226,59.593,7.148
global_monthly_2019_07_mosaic_L15-1276E-1107N_5105_3761_13.tif,23.871,94.347,4.641
global_monthly_2019_03_mosaic_L15-0457E-1135N_1831_3648_13.tif,11.035,78.759,30.941
global_monthly_2019_02_mosaic_L15-0331E-1257N_1327_3160_13 2.tif,74.738,27.454,3.786
global_monthly_2019_09_mosaic_L15-0577E-1243N_2309_3217_13 2.tif,92.697,9.068,1.93
global_monthly_2019_01_mosaic_L15-1298E-1322N_5193_2903_13.tif,35.296,60.06,0.09
global_monthly_2018_02_mosaic_L15-0387E-1276N_1549_3087_13.tif,11.011,76.763,37.983
global_monthly_2019_06_mosaic_L15-1690E-1211N_6763_3346_13 2.tif,71.992,23.536,6.584
global_monthly_2018_04_mosaic_L15-0760E-0887N_3041_4643_13.tif,76.196,23.831,8.02
global_monthly_2019_03_mosaic_L15-0595E-1278N_2383_3079_13 2.tif,27.435,77.745,5.536
global_monthly_2019_12_mosaic_L15-1538E-1163N_6154_3539_13 2.tif,84.307,19.178,1.312
global_monthly_2018_09_mosaic_L15-1615E-1205N_6460_3370_13 2.tif,82.733,14.347,10.559
global_monthly_2019_07_mosaic_L15-1748E-1247N_6993_3202_13.tif,77.941,13.7,16.249
global_monthly_2018_05_mosaic_L15-1172E-1306N_4688_2967_13.tif,79.832,23.42,8.795
global_monthly_2018_04_mosaic_L15-1716E-1211N_6864_3345_13.tif,41.88,55.97,22.68
global_monthly_2018_12_mosaic_L15-1672E-1207N_6691_3363_13 2.tif,54.168,47.084,13.215
global_monthly_2018_12_mosaic_L15-1439E-1134N_5759_3655_13 2.tif,53.07,51.337,5.163
global_monthly_2019_05_mosaic_L15-1669E-1160N_6678_3548_13 2.tif,58.696,12.723,1.033
global_monthly_2018_01_mosaic_L15-0487E-1246N_1950_3207_13 2.tif,10.829,93.498,0.901
global_monthly_2018_05_mosaic_L15-0760E-0887N_3041_4643_13 2.tif,70.245,28.271,8.373
global_monthly_2018_07_mosaic_L15-0361E-1300N_1446_2989_13 2.tif,43.881,50.736,26.676
global_monthly_2018_09_mosaic_L15-0358E-1220N_1433_3310_13 2.tif,5.307,81.547,33.373
global_monthly_2019_08_mosaic_L15-1703E-1219N_6813_3313_13.tif,92.844,8.363,7.217
global_monthly_2019_05_mosaic_L15-0614E-0946N_2459_4406_13 2.tif,46.824,55.554,6.727
global_monthly_2018_03_mosaic_L15-1204E-1204N_4819_3372_13.tif,4.545,35.471,87.916
global_monthly_2019_06_mosaic_L15-1703E-1219N_6813_3313_13.tif,81.226,24.265,4.594
global_monthly_2018_01_mosaic_L15-1691E-1211N_6764_3347_13 2.tif,43.641,64.592,0.716
global_monthly_2019_02_mosaic_L15-1438E-1134N_5753_3655_13.tif,44.019,56.213,14.052
global_monthly_2018_05_mosaic_L15-0506E-1204N_2027_3374_13 2.tif,95.102,3.133,8.663
global_monthly_2019_06_mosaic_L15-1203E-1203N_4815_3378_13 2.tif,0.415,14.613,98.358
global_monthly_2019_05_mosaic_L15-1438E-1134N_5753_3655_13 2.tif,33.781,64.617,17.047
global_monthly_2019_08_mosaic_L15-1185E-0935N_4742_4450_13 2.tif,10.496,91.341,1.164
global_monthly_2019_09_mosaic_L15-1748E-1247N_6993_3202_13.tif,88.115,13.835,1.633
global_monthly_2019_08_mosaic_L15-1138E-1216N_4553_3325_13 2.tif,7.897,90.125,34.214
global_monthly_2019_03_mosaic_L15-1691E-1211N_6764_3347_13.tif,66.318,38.613,2.751
global_monthly_2018_11_mosaic_L15-1335E-1166N_5342_3524_13 2.tif,0.035,4.514,99.694
global_monthly_2019_10_mosaic_L15-0577E-1243N_2309_3217_13 2.tif,86.399,16.319,3.925
global_monthly_2019_05_mosaic_L15-1025E-1366N_4102_2726_13 2.tif,71.405,22.609,12.13
global_monthly_2017_07_mosaic_L15-1615E-1205N_6460_3370_13 2.tif,83.982,14.088,7.859
global_monthly_2019_05_mosaic_L15-1276E-1107N_5105_3761_13.tif,11.684,90.739,38.067
global_monthly_2019_10_mosaic_L15-1185E-0935N_4742_4450_13.tif,3.698,96.011,2.393
global_monthly_2018_10_mosaic_L15-1615E-1205N_6460_3370_13 2.tif,70.709,28.947,8.903
global_monthly_2019_07_mosaic_L15-1138E-1216N_4553_3325_13.tif,8.187,88.394,34.394
global_monthly_2019_06_mosaic_L15-0487E-1246N_1950_3207_13.tif,86.574,11.112,6.014
global_monthly_2019_02_mosaic_L15-1049E-1370N_4196_2710_13 2.tif,81.029,18.742,11.995
global_monthly_2018_11_mosaic_L15-0544E-1228N_2176_3279_13.tif,58.661,42.331,12.46
global_monthly_2018_10_mosaic_L15-0358E-1220N_1433_3310_13 2.tif,6.904,81.515,29.296
global_monthly_2019_08_mosaic_L15-0487E-1246N_1950_3207_13.tif,91.621,7.626,5.592
global_monthly_2018_10_mosaic_L15-1049E-1370N_4196_2710_13.tif,73.923,21.033,19.519
global_monthly_2019_09_mosaic_L15-1138E-1216N_4553_3325_13.tif,11.261,87.173,30.62
global_monthly_2018_07_mosaic_L15-1200E-0847N_4802_4803_13 2.tif,60.498,45.269,4.128
global_monthly_2019_02_mosaic_L15-1015E-1062N_4061_3941_13.tif,74.9,29.863,0.481
global_monthly_2019_05_mosaic_L15-0632E-0892N_2528_4620_13 2.tif,0.191,99.205,29.969
global_monthly_2018_02_mosaic_L15-1210E-1025N_4840_4088_13 2.tif,71.401,31.161,1.446
global_monthly_2018_08_mosaic_L15-1335E-1166N_5342_3524_13 2.tif,0,0.381,92.725
global_monthly_2019_11_mosaic_L15-1138E-1216N_4553_3325_13 2.tif,8.771,92.044,14.585
global_monthly_2019_11_mosaic_L15-1185E-0935N_4742_4450_13 2.tif,8.368,91.949,4.424
global_monthly_2019_10_mosaic_L15-0566E-1185N_2265_3451_13.tif,96.845,4.731,0.6
global_monthly_2019_05_mosaic_L15-0358E-1220N_1433_3310_13 2.tif,11.538,91.285,12.306
global_monthly_2018_02_mosaic_L15-1672E-1207N_6691_3363_13.tif,41.169,56.633,21.577
global_monthly_2018_09_mosaic_L15-1669E-1160N_6678_3548_13 2.tif,79.287,16.102,5.864
global_monthly_2018_08_mosaic_L15-0760E-0887N_3041_4643_13.tif,65.625,35.551,5.436
global_monthly_2019_01_mosaic_L15-1691E-1211N_6764_3347_13.tif,26.99,77.497,2.971
global_monthly_2020_01_mosaic_L15-1748E-1247N_6993_3202_13 2.tif,32.647,64.655,8.44
global_monthly_2019_03_mosaic_L15-1716E-1211N_6864_3345_13 2.tif,69.114,32.064,9.531
global_monthly_2019_10_mosaic_L15-0683E-1006N_2732_4164_13 2.tif,95.763,5.928,7.724
global_monthly_2018_09_mosaic_L15-1172E-1306N_4688_2967_13.tif,73.842,31.017,3.935
global_monthly_2019_03_mosaic_L15-1296E-1198N_5184_3399_13 2.tif,2.612,39.704,88.484
global_monthly_2019_09_mosaic_L15-0760E-0887N_3041_4643_13 2.tif,87.356,16.702,1.557
global_monthly_2020_01_mosaic_L15-1210E-1025N_4840_4088_13.tif,86.25,16.218,0.24
global_monthly_2019_05_mosaic_L15-1615E-1205N_6460_3370_13 2.tif,73.862,25.564,9.283
global_monthly_2019_06_mosaic_L15-1289E-1169N_5156_3514_13 2.tif,0.827,26.555,97.738
global_monthly_2019_04_mosaic_L15-1703E-1219N_6813_3313_13.tif,81.242,22.341,5.49
global_monthly_2019_03_mosaic_L15-1276E-1107N_5105_3761_13 2.tif,2.67,91.331,55.05
global_monthly_2018_10_mosaic_L15-1025E-1366N_4102_2726_13 2.tif,74.067,24.242,7.857
global_monthly_2018_01_mosaic_L15-1204E-1204N_4819_3372_13.tif,9.464,65.709,79.107
global_monthly_2018_05_mosaic_L15-0577E-1243N_2309_3217_13 2.tif,86.377,12.649,11.644
global_monthly_2018_04_mosaic_L15-1185E-0935N_4742_4450_13 2.tif,53.495,50.898,10.124
global_monthly_2018_06_mosaic_L15-1716E-1211N_6864_3345_13.tif,64.354,39.883,16.181
global_monthly_2018_04_mosaic_L15-1138E-1216N_4553_3325_13 2.tif,2.372,83.904,34.56
global_monthly_2018_10_mosaic_L15-0632E-0892N_2528_4620_13 2.tif,0.04,39.689,92.517
global_monthly_2018_02_mosaic_L15-0571E-1075N_2287_3888_13 2.tif,60.804,31.429,24.026
global_monthly_2018_09_mosaic_L15-1438E-1134N_5753_3655_13 2.tif,75.043,22.698,13.73
global_monthly_2019_09_mosaic_L15-0506E-1204N_2027_3374_13 2.tif,90.552,8.626,5.718
global_monthly_2019_03_mosaic_L15-1298E-1322N_5193_2903_13.tif,19.649,82.327,1.011
global_monthly_2019_01_mosaic_L15-0457E-1135N_1831_3648_13.tif,6.346,84.88,27.745
global_monthly_2018_01_mosaic_L15-0357E-1223N_1429_3296_13 2.tif,67.69,37.476,4.815
global_monthly_2019_12_mosaic_L15-1200E-0847N_4802_4803_13 2.tif,72.819,27.54,6.817
global_monthly_2018_07_mosaic_L15-1172E-1306N_4688_2967_13.tif,93.923,7.957,8.834
global_monthly_2019_11_mosaic_L15-0595E-1278N_2383_3079_13.tif,64.853,40.176,3.365
global_monthly_2018_06_mosaic_L15-0760E-0887N_3041_4643_13.tif,75.999,25.18,6.642
global_monthly_2019_05_mosaic_L15-1748E-1247N_6993_3202_13.tif,73.007,23.625,14.592
global_monthly_2018_09_mosaic_L15-0614E-0946N_2459_4406_13 2.tif,0.134,92.868,9.76
global_monthly_2018_03_mosaic_L15-1703E-1219N_6813_3313_13 2.tif,70.36,35.27,7.619
global_monthly_2018_12_mosaic_L15-1709E-1112N_6838_3742_13.tif,66.006,29.667,6.623
global_monthly_2018_04_mosaic_L15-1015E-1062N_4061_3941_13.tif,91.191,9.62,2.992
global_monthly_2018_07_mosaic_L15-0586E-1127N_2345_3680_13 2.tif,44.421,41.697,20.09
global_monthly_2019_03_mosaic_L15-0977E-1187N_3911_3441_13 2.tif,0.021,16.544,99.513
global_monthly_2018_12_mosaic_L15-1690E-1211N_6763_3346_13.tif,38.522,68.395,3.425
global_monthly_2018_09_mosaic_L15-1615E-1206N_6460_3366_13 2.tif,89.442,10.769,4.906
global_monthly_2019_04_mosaic_L15-1748E-1247N_6993_3202_13 2.tif,42.513,57.398,13.48
global_monthly_2018_10_mosaic_L15-1025E-1366N_4102_2726_13.tif,74.067,24.242,7.857
global_monthly_2018_05_mosaic_L15-0566E-1185N_2265_3451_13 2.tif,91.815,12.011,4.92
global_monthly_2019_10_mosaic_L15-0357E-1223N_1429_3296_13.tif,31.087,70.067,11.473
global_monthly_2018_03_mosaic_L15-1276E-1107N_5105_3761_13.tif,1.991,92.857,49.961
global_monthly_2018_01_mosaic_L15-1138E-1216N_4553_3325_13.tif,27.199,74.867,14.312
global_monthly_2019_01_mosaic_L15-1617E-1207N_6468_3360_13 2.tif,77.627,27.2,5.5
global_monthly_2018_12_mosaic_L15-1479E-1101N_5916_3785_13.tif,71.966,32.882,1.728
