Country Name,Country Code,Year,Forest area (% of land area),Urban population (% of total population),Urban population growth (annual %),Access to electricity urban (% of urban population),Renewable energy consumption (% of total final energy consumption),Individuals using the Internet (% of population),Adjusted savings: carbon dioxide damage (% of GNI),Adjusted savings: energy depletion (% of GNI),Adjusted savings: mineral depletion (% of GNI),Merchandise trade (% of GDP),Adjusted savings: natural resources depletion (% of GNI),Exports of goods and services (% of GDP),Imports of goods and services (% of GDP),Trade (% of GDP),Forest rents (% of GDP),Mineral rents (% of GDP),GDP (current US$),GDP per capita PPP (current international $),GNI (current US$),Compulsory education duration (years),Probability of dying among children ages 5-9 years (per 1000),Probability of dying among adolescents ages 10-14 years (per 1000),Probability of dying among adolescents ages 15-19 years (per 1000),Probability of dying among youth ages 20-24 years (per 1000),Number of infant deaths,International tourism number of arrivals,Net bilateral aid flows from DAC donors United States (current US$),Net bilateral aid flows from DAC donors Japan (current US$),Net bilateral aid flows from DAC donors Germany (current US$),Net bilateral aid flows from DAC donors United Kingdom (current US$),Net bilateral aid flows from DAC donors Norway (current US$),Net bilateral aid flows from DAC donors Total (current US$),Current health expenditure (% of GDP),Prevalence of undernourishment (% of population),International tourism expenditures (% of total imports),Communications computer etc. (% of service imports BoP),Foreign direct investment net outflows (BoP current US$),CO2 emissions (metric tons per capita),Cost of business start-up procedures (% of GNI per capita),Military expenditure (% of GDP),Import value index (2000 = 100),Market capitalization of listed domestic companies (% of GDP),Listed domestic companies total,Energy intensity level of primary energy (MJ/$2011 PPP GDP),PM2.5 air pollution population exposed to levels exceeding WHO guideline value (% of total),Research and development expenditure (% of GDP),Researchers in R&D (per million people),Automated teller machines (ATMs) (per 100000 adults),Hospital beds (per 1000 people),Physicians (per 1000 people),High-technology exports (current US$),New business density (new registrations per 1000 people ages 15-64),Exports as a capacity to import (constant LCU),International tourism number of departures
Cabo Verde,CPV,2008,10.451612903225806,60.194,2.5991306551092155,87.0178451538086,23.8111000061035,14.000000000000002,0.721704132303715,2.1561938156228626,0.4444939227604089,47.89492181837289,0.279900143183571,36.895958331359225,63.088411188873806,99.98436952023305,0.482749306474412,0.6594282169508688,1789333748.6799023,5711.275916957505,1742237159.3482869,6.0,1.7,1.7000000000000002,3.0999999999999996,4.8,255.0,285000.0,23799999.237060457,5289999.961853027,500000.0,800000.011920929,9999.999776482582,190670000.53077924,3.5831286900000006,13.1,12.095092505756316,14.626440092216722,-2832133.1113586426,0.9982406009408419,35.7,0.601269381910568,358.9772253,34.177089299529655,90.45856638786495,2.84943034888676,nan,0.336233473601509,419.0383011286454,34.4777412967426,2.1,1.4062051876215365,1487263226.6703742,1.59541404793149,47070379286.68252,1255955.200702607
Cambodia,KHM,2008,60.206118286879665,19.571,2.289964707813281,87.0,68.003303527832,0.51,1.05251217473762,1.3610150865535924,0.4209029641139617,108.34711241853884,0.589711233152444,65.54325070280629,67.77700867732476,133.32025938013103,3.09984061599517,0.6463946848684282,10351914093.17234,2314.46201172789,9926200962.0374,6.373496845501621,6.4,3.4,5.5,7.2,15398.0,2125000.0,69779998.77929693,114769996.64306593,33799999.23706049,30389999.389648378,10590000.152587898,497449992.6399437,6.60109377,14.5,3.011595047192112,29.960583885028825,20488824.86694336,0.28378326305376,150.6,0.798217507833586,336.22561,8.763074612116482,63.565674472010805,4.29107753174819,nan,0.07976322263594106,80.71635768745566,3.72432420043828,1.5849849820050945,0.2444,3806890.0,0.319958619928921,26864648744868.246,786000.0
Cameroon,CMR,2008,44.50906898521293,50.35,3.9576813204446974,83.5807647705078,80.7170028686523,3.4000000000000004,0.57126147618399,7.32785142592163,0.0319353026395098,39.42609777247614,7.35978672856114,27.00836547004068,29.916051687153782,56.924417157194455,3.0500647175743696,0.0463492592771195,27715144580.26906,2765.931764363377,27300880035.87444,6.0,17.7,10.4,13.3,19.9,55069.0,487000.00000000006,16090000.15258789,15579999.923706055,110019996.64306596,2910000.0858306885,519999.9809265137,368649996.52467597,3.8229162700000003,11.2,6.970876811245979,48.55946618690437,-2215246.4309692383,0.4264342708966037,151.7,1.31233913164063,383.2596144,13.102233701136388,103.09780780804864,5.31584028986837,nan,0.16126498520176172,83.28225061953589,1.21299811744544,0.9075487016487361,0.2643783176033919,51884213.74917483,0.7646128368322057,2546348502534.335,937506.9056294748
Canada,CAN,2008,38.7501728274436,80.578,1.3090299052045529,100.0,21.9081993103027,76.7,0.9835155854198019,1.6814255606065,0.3617221560195771,56.373973712161444,2.043147716626077,34.395005552068746,32.62860280982957,67.02360836189833,0.0728850000774568,0.51451994903758,1552989690721.6497,40376.30687990563,1530173383317.7134,10.0,0.5,0.6,2.0,2.8,1860.0,27370000.0,-44439998.626709014,-58889999.38964844,11529999.732971206,nan,nan,-68649998.69652092,9.60709858,2.6,6.66757986949725,37.04693373164523,88688588801.7031,16.54880281653285,0.39999999999999997,1.24862138163726,171.1798446,66.5588326938396,3755.0,8.24577829554712,21.358030686592695,1.8604000000000003,4715.39105,217.77630681074803,2.85,1.959,30127811631.0,6.080109174548719,625477694946.1334,51737000.0
Cayman Islands,CYM,2008,53.17499999999999,100.0,2.930992451165917,100.0,3.880279231732736,61.0,0.7146102745032867,4.0900574236991085,0.154766288947416,25.359159593751208,2.3885271704976065,51.37097149944544,40.6064792096263,91.97745070907177,0.3790680079978565,0.2521582057979277,4586114124.564982,72406.34315662754,77737570898.10347,12.0,1.0580947829191167,1.2068347595332662,2.77873038527204,4.094264953418482,1878.8091239687585,1856000.0,64112385.32348338,-1860338.8161680698,36091038.48218848,9923347.171205759,9768360.792684719,131498936.25499785,5.503294864698447,8.62477227736483,8.595325577936253,24.878978912982813,9870354999.99997,6.46645434505638,8.309961892221803,1.825545393573349,169.9629702,3.46698742511302,2.0,1.4539337507844254,21.8126411370978,0.32047988214069656,311.37542433823387,57.27415291390226,2.0361993176639066,1.7595021168319014,1601479582.7049963,3.28994246410404,23041275275879.297,1942381.64501657
Central African Republic,CAF,2008,36.37837490770169,38.506,2.21393163337207,11.86,86.8856964111328,1.0,0.345403645490522,2.7149247814639974,0.0121295003749221,22.66727329988977,0.0121295003749221,11.003664702044857,23.43385710750681,34.43752180955166,11.7452048099214,0.0176332238761807,1985240986.1850843,849.9410501741643,1962359934.5115647,10.0,17.6,13.1,16.199999999999996,27.6,16921.0,30600.0003814697,34159999.84741211,12180000.305175781,6809999.942779541,5659999.84741208,1230000.01907349,170380001.7423929,4.08699083,33.3,6.50465569871064,20.608589314620634,-2513835.3705444336,0.0608419401277867,237.59999999999997,1.5871819674712602,256.4102564,16.00110675199227,18.471594532452947,5.947499608501309,nan,0.1701715523948058,26.329551925626042,0.125380582309218,1.118070513550949,0.0405,9568869.30520333,0.15562890262515405,1636816176275.564,67351.57342134685
Chad,TCD,2008,4.522395171537484,21.901,3.474115243945521,19.6050357818604,81.8637008666992,1.19,0.284846933392277,22.0468517054286,0.0063443576521216,59.35249275826763,23.27301961839488,42.69450540932096,37.59516100580966,80.28966641513061,4.24744740721141,0.0078512812633235,10393834720.852018,1612.145498694137,8725000640.13453,10.0,20.4,12.6,19.5,20.6,45667.0,60999.99999999999,80709999.08447272,14390000.343322754,32590000.15258789,11510000.228881776,4269999.980926514,425560003.485531,4.0595479,40.1,5.2950336691646624,22.861633983805547,4351296.408111572,0.0849458970639926,253.10000000000002,5.88515263113279,630.9148265,24.686954328099464,50.80134973724082,3.6447788020847196,100.0,0.21639537962131045,29.35815269608328,0.280955008216178,0.8788996124683369,0.06475524722936925,17034884.120994244,0.17866811387057668,1742068044163.24,58000.0
Chile,CHL,2008,22.250044382756897,86.959,1.139249305745456,99.5843811035156,30.8292999267578,37.3,1.16188879342711,0.0245124874007573,8.27218654418522,70.86287329117302,8.296699031585977,41.42416774929897,39.365605679958,80.78977342925697,0.628795460751627,13.1003277083891,179638496278.49716,16501.80988438758,165659073480.1124,12.0,0.8,0.8999999999999999,2.4,3.6,1863.0,3713000.0000000005,949999.988079071,6599999.904632568,20049999.237060502,479999.98927116394,34990001.6784668,93690001.10402703,6.74047899,3.4,1.9775498565827698,25.595993493459147,9151346650.753632,4.084807180642144,10.0,2.5840104832320803,339.25932069999993,73.37400542234303,235.0,4.03486353611815,21.95834321596733,0.37497,356.65448,54.8709176437762,2.28,1.0389,693423659.0,3.117856238045117,36733319417744.84,2317000.0
China,CHN,2008,20.78457818285993,46.539,3.4339576888902617,99.975944519043,14.1378002166748,22.6,4.37680731591638,4.25842339276263,1.4648787122323998,55.792091860074876,5.72330210499503,32.6027140173081,25.010001325933764,57.61271534324187,0.225378417854701,2.36220906195551,4594307032667.981,7574.22445504338,4622872256335.718,9.0,1.7,1.6,2.1,2.9,255258.0,130027000.00000001,65220001.220703095,278250000.0,411869995.117188,174899993.89648402,24520000.4577637,1449469982.9816823,3.90000153,4.0,4.6764662933211545,37.2160842607043,56742276629.697296,5.4316104948080834,15.58531725772625,1.71233436060411,503.3094248,38.71713464842235,1604.0,8.88879012128668,65.04608812027442,1.44592,1176.45974,15.6203831013178,2.13,1.3166,390966878939.0,2.758226888922749,2644847213809.926,45843999.99999999
Colombia,COL,2008,55.15397205948626,77.204,1.6799930731899746,99.713281,29.9662990570068,25.6,0.780088149820842,6.2436251364103,0.31740555615154703,31.915427198911285,6.561030692561847,18.10959513507385,21.05805428136157,39.16764941643541,0.09547662183551908,0.484273132644266,242186950900.77545,10179.244841552367,233817836996.718,10.0,1.3,1.6,5.3,8.6,13083.0,2545000.0,636090026.855469,-6889999.866485596,42080001.8310547,3319999.933242768,10930000.305175796,956850031.0238451,6.84192705,11.3,6.095996761138464,31.31516655154028,3085124368.139984,1.3557798658193705,14.899999999999999,3.74460643668501,343.795268,36.21838405155757,89.0,2.61837027771171,7.880580447577798,0.20125,196.79771859952825,27.233053478458295,1.594504738366358,1.545,475948286.0,2.24717908660034,102042291829840.66,2042000.0
Comoros,COM,2008,20.513702310585707,27.886000000000003,2.470884524828337,78.3192825317383,54.8092994689941,3.0,0.311723224640724,2.8742570184001686,0.3267012998175546,20.422445541451182,1.59208681936963,8.221347228752023,27.997179125528916,36.21852635428094,1.71605374235828,0.5835110702021378,915659192.825112,2165.07542529474,913871918.0866964,6.0,7.8999999999999995,3.2000000000000006,5.3,7.2,1505.0,14800.0001907349,39999.99910593033,29999.999329328537,9999.999776467681,59708804.97928411,939999.9976158142,30670000.253245354,5.06897497,13.49496363693853,12.13141239602808,8.02093660382472,0.0,0.1825853167931323,152.3,1.4601075602584879,415.7939815,17.68457256740754,170.01321019547996,4.21065851475371,nan,0.1062539188686572,96.24887212952423,1.04048528233568,1.4652217766826157,0.48649833963917183,42567847.20106542,0.7368622425179688,22816647342.0445,1034211.5290756753
Congo  Dem. Rep.,COD,2008,61.09922586621381,38.976,4.600702715665783,34.5749320983887,96.9657974243164,0.44,0.269814179174931,1.85290355382679,1.69599160217158,43.96489385784291,4.9297401828028,39.02779926123788,44.74449238653271,83.7722916477706,21.2686142154357,4.34789395950651,19788515873.89425,603.2879074833245,18458639375.46096,6.0,17.9,10.5,19.6,21.6,235005.0,50000.0,196630004.88281304,51220001.220703125,61209999.084472716,192850006.10351598,34880001.0681152,1210860012.6151009,4.9887194599999996,38.7,1.439028259342353,32.45380072394742,54100000.00003052,0.0309545275507296,935.4,0.808542543768538,629.7598125,21.03247801742454,16.886208478373597,21.79572,100.0,0.08253,29.21802152369247,1.736220980514285,0.8221245553778811,0.05874437829444047,11655835.807574524,0.16531843455967013,1552094875939.474,116941.18528192485
Congo  Rep.,COG,2008,64.71156661786237,62.346,4.1619042749166635,53.8263053894043,56.864200592041,4.287509903,0.343122291792197,41.1026445033297,0.0054159836968,109.54164580220665,41.1080604870265,73.40291852881451,59.705568130793935,133.10848665960847,3.54488208661767,0.0070047990788813,11602893043.025618,4555.985090140278,10173620097.841627,10.0,8.7,4.6,9.1,15.7,6964.0,2603276.2818453284,259999.99046325684,10619999.885559082,-270000.01072883606,19999.999552965164,39999.99910593033,429850009.95919096,2.23927021,35.5,3.625140519866541,65.6098702051461,-91758637.2418518,1.348627080182486,106.4,2.04130000658342,761.2146237,19.598819902453414,192.80429644179222,2.89976900338358,100.0,0.21204619429435506,129.67207816914848,1.11230612718108,1.352133180681194,0.2105257238473041,41697969.81914734,1.1369895477382679,2674105052912.315,1678644.093225335
Costa Rica,CRI,2008,56.177124951037996,69.39,3.0872791143714426,99.924095,40.6983985900879,32.29,0.72548782222346,2.5066822319047777,0.0048829527154484,80.76165845827009,0.2883366029155024,38.806460650961874,47.59505206004457,86.40151271100645,1.31030169324727,0.0070618155565844,30801744881.02364,12392.285676707796,30207530276.54496,11.0,0.8999999999999999,1.2,3.0999999999999996,4.5,681.0,2409000.0,-119999.99731779099,-1159999.966621399,29670000.0762939,-150000.00596046448,460000.00834465027,67919999.3368237,7.46854544,3.9,5.1839559299196605,19.31466385285501,196605577.26376343,1.68491883374041,11.4,1.6793220418070312,240.6136026,6.185785926607805,11.0,3.46663915224054,7.874891777523501,0.38831,261.02787,37.9080982640436,1.25,2.1577,2435411730.0,2.790882505488551,6154169244937.792,528000.0
Cote d'Ivoire,CIV,2008,13.180358490566038,46.491,3.147690231445063,88.77,74.2099990844727,1.9,0.775075320096868,6.58900135622367,0.108633485601642,53.623655924849785,6.697634841825312,31.01366907161661,30.926952225537164,61.940621297153776,2.67280749501606,0.154214448705243,34078243426.016808,3415.0933938813105,23421491785.650223,10.0,15.199999999999998,10.9,13.6,18.7,57634.0,205000.0,88819999.69482422,19510000.228881836,17469999.313354492,340000.0035762787,3599999.9046325684,345750005.12972486,4.56873417,22.1,6.270557555430684,26.54939985956759,20424151.08428955,0.3243976405070233,135.1,1.52285574168237,317.6097038,20.79857788265246,38.0,8.22195233629473,nan,0.18517118316639403,75.38876959261665,5.027493777329552,0.824476045503759,0.1401,186083376.0,0.5224877204004424,5104767893066.17,997281.5713908387
Croatia,HRV,2008,34.18513223731237,54.819,0.29503335648908635,100.0,24.1562995910645,44.24,0.890817953172329,0.760340167929793,0.1458064287127781,63.377512966861275,0.760340167929793,36.14869158371407,46.31288346736211,82.46157505107618,0.211867903882768,0.29128580747229427,70750646248.05626,20921.54055531628,68455156477.828384,8.0,0.6,0.7,2.1,3.1,218.0,51336000.0,7389999.8664856255,9999.999776363373,21170000.0762939,1409999.966621399,4230000.019073486,235310004.83781135,7.72871161,4.460276976788721,3.539669463410472,50.4365463894927,1394616348.3595886,5.044428795010331,10.1,1.84518791459964,389.6328921,38.340964271750735,356.0,4.24152253119496,12.3925154588099,0.88656,1538.60787,91.744479271842,5.63,2.7113,936948098.0,3.5111325303870595,135430871352.55595,4393000.0
Cuba,CUB,2008,26.612175873731676,76.413,-0.0039829126066841525,99.6836318969727,18.7315998077393,12.94,1.25084611201872,1.8142457276323,0.295608738763695,31.789469183291864,2.109854466395995,20.567605659282016,24.34961508922595,44.91722074850797,0.0808461468991087,0.916409195122073,60806300000.0,17361.6241529521,59751100000.0,9.0,0.8999999999999999,1.1000000000000003,2.0,2.8,675.0,2348000.0,11989999.771118194,4010000.228881836,2559999.942779541,239999.99463558197,2539999.961853031,95100001.92001474,11.31422806,5.233974620395012,6.047450775250171,27.52833916630205,4605428089.580292,2.341377461460936,11.959924054967033,2.2173452163713954,317.4167553,35.36908736342092,238.63569950008323,2.24637369117326,nan,0.50061,1664.6574242063261,44.55528872247872,6.0,6.6345,646292056.4841664,2.7268799336971807,7195903866.649557,202000.0
Curacao,CUW,2008,17.14461141203807,90.161,1.1185516731597032,99.7146682739258,0.471799999475479,34.69024840440364,1.2519093304518207,4.955965964098671,0.143135077385914,64.6719074308827,5.061867094705594,69.46675819540847,97.2727835361358,166.73954173154425,0.0061449847705863725,0.688935910272812,14647683080.218052,27005.29251591701,17026576968.156727,14.0,2.3594846477692095,1.8350463808867283,3.8563240103843874,4.968953812731432,356.71650537770535,773000.0,194387150.21177483,-1332340.8030958176,120908576.76510039,13488863.630260915,7186288.459487453,81032024.71998215,7.688181841684156,11.242220148159484,8.793309687177544,26.71927394613664,-4224025.414428711,5.34219785548569,6.877710109191401,4.63577193790349,192.437801748837,59.07821993998393,79.51459235615783,0.9619190661025112,16.53065975947025,0.25428363408211696,260.99585,100.55258282330612,3.4999999999999996,1.1870265757275884,20603992.089683946,0.5671601776075311,12657885211.30813,1107024.109888923
Cyprus,CYP,2008,18.67900432900433,67.839,1.4545286653685032,100.0,5.49849987030029,42.31,0.838926210579657,0.6721976905410919,0.001708773073927,44.09097762096326,0.001708773073927,50.081600978370055,62.84411603920045,112.9257170175705,0.0015447175385772,0.0030115067225547,27844698989.307167,34830.2361796726,27388166105.170647,10.0,0.8999999999999999,0.8,2.0,2.9,39.0,2631000.0,39728843.47385162,17374882.526037455,36198709.498186216,6615056.590965211,8401665.891383633,267112791.48829043,6.01427698,6.4,11.194417882927334,20.656813257352123,14369333117.895721,7.766501967513832,14.099999999999998,1.6297049444974498,276.7160726,28.687435274726795,119.0,3.84281090158249,15.606102493634141,0.38594,1011.38118,66.1875838006457,3.78,2.0507,123587756.0,32.2086919870127,9681690219.262709,1210000.0
Czech Republic,CZE,2008,34.34772815533981,73.394,0.7354500348242681,100.0,8.9931001663208,62.970000000000006,1.40593805676805,0.456904114522893,0.10690620717828705,121.96659327555243,0.456904114522893,62.95164809070806,60.79085103120069,123.74249912190878,0.156178960526468,0.18490826284323517,236816485762.98788,27974.487131849004,222389334395.52008,9.0,0.6,0.7,1.9,2.8,332.0,21850000.0,18193336.083343416,6180302.970479727,32691274.780203924,3530845.5904999077,7406492.0764152855,367439265.5587033,6.33024883,4.586769872176054,3.471354224952321,41.92924887245369,6557758078.294464,11.392828401817576,9.6,1.2324715671579,444.2256895,17.275972096362473,19.0,6.22491018941055,3.7749872198028527,1.2393300000000003,2857.02226,38.2707895445911,7.21,3.5415,20127504852.0,3.07155475389359,2717232207292.2983,9665000.0
Denmark,DNK,2008,13.752345038887578,86.487,0.8121043264504557,100.0,18.5280990600586,85.02,0.355538588042752,1.77875105964044,0.0040501702175088,64.03790320423624,1.7828012298579488,54.17579741403974,50.652432489807794,104.82822990384754,0.014173123345726,0.0060374469109752,353361038818.38336,41278.3268270571,357301936015.3783,9.0,0.4,0.5,1.6,2.2,234.0,26870000.0,nan,nan,nan,nan,nan,nan,9.51134396,nan,5.390815583800427,32.03341665174218,18745888503.54019,9.123308651980178,1.9511877247318243,1.35500452408311,240.649244,68.08120155154688,285.4046005064514,3.25660990310414,15.14480677700602,2.77346,6493.89539,68.7299779074252,3.57,3.5768,12416900400.000002,7.26766498691277,983469220065.4249,6347000.0
Djibouti,DJI,2008,0.2415875754961173,76.899,1.4045900197310246,62.3463172912598,33.1433982849121,2.26,1.2947729623306,2.5735659256046666,0.43328501971021954,64.35757819803787,0.752889871963317,30.387522825725164,37.99350518729056,68.38102801301577,0.790439021897194,0.7576115670626398,999105339.2677284,7894.209103892276,1031814867.1231874,10.0,11.2,7.1,13.5,19.6,1409.0,54000.0,8539999.961853027,3740000.009536743,200000.00298023224,6149239.580803603,5497489.003119491,77629999.54260898,3.1909868700000006,23.4,2.202824025205516,16.96645811609317,295205210.14505005,0.5757256899827404,245.2,3.6880710661508296,277.7709443,27.919722525891316,111.01356776823401,4.92192602995991,nan,0.23015175283409509,253.29598144466894,1.12293099963318,1.542290414592732,0.774904807301359,223891580.66387203,0.84373056788187,1819985030914.7864,1323850.9821682856
